% Filename : LM_Channel_5200_vp_prof.dat 
% 
% Description : Covariance of velocity components and pressure
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'p'    : Covariance of u and p 
%      v'p'    : Covariance of v and p 
%      w'p'    : Covariance of w and p 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_vp_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'p'                     v'p'                     w'p'           
%----------------------------------------------------------------------------------------------------------------------------
    2.681534334331159e-03    1.390616125507758e+01    4.810731038650324e-01   -1.899270790727152e-01    3.459577608633540e-03
    2.856850355731466e-03    1.481533211035189e+01    5.147389743535818e-01   -1.904176289161959e-01    3.562043874773086e-03
    3.036127201719752e-03    1.574504339455838e+01    5.495602137893064e-01   -1.902225573872708e-01    3.656115355808470e-03
    3.219364160177429e-03    1.669529141472329e+01    5.848717538164151e-01   -1.895090513879814e-01    3.742602078930634e-03
    3.406560503255829e-03    1.766607239629828e+01    6.200898254915863e-01   -1.884386613844527e-01    3.822495534711870e-03
    3.597715487378639e-03    1.865738248317309e+01    6.547178823825275e-01   -1.871612267095602e-01    3.896847255551690e-03
    3.792828353245237e-03    1.966921773769277e+01    6.883457120059187e-01   -1.858104491695091e-01    3.966696336171693e-03
    3.991898325833909e-03    2.070157414067443e+01    7.206443367328528e-01   -1.845010672460115e-01    4.032908589177741e-03
    4.194924614404183e-03    2.175444759141932e+01    7.513585052800037e-01   -1.833274569977142e-01    4.096043952233533e-03
    4.401906412500711e-03    2.282783390773295e+01    7.802981128087209e-01   -1.823635368393058e-01    4.156593103391385e-03
    4.612842897956049e-03    2.392172882593950e+01    8.073292772762504e-01   -1.816638018807701e-01    4.215466111910956e-03
    4.827733232894094e-03    2.503612800089970e+01    8.323653053385773e-01   -1.812651147126215e-01    4.274083739198969e-03
    5.046576563733418e-03    2.617102700602804e+01    8.553578709435633e-01   -1.811888935107169e-01    4.333893005821196e-03
    5.269372021190488e-03    2.732642133330954e+01    8.762888717331604e-01   -1.814434815243610e-01    4.395822117035915e-03
    5.496118720283327e-03    2.850230639331869e+01    8.951636184104389e-01   -1.820264316810299e-01    4.460213207031574e-03
    5.726815760335069e-03    2.969867751523788e+01    9.120060710566916e-01   -1.829264915798388e-01    4.527319310061552e-03
    5.961462224977065e-03    3.091552994687357e+01    9.268556958194749e-01   -1.841252935204171e-01    4.597903760156360e-03
    6.200057182153218e-03    3.215285885467869e+01    9.397642707293984e-01   -1.855988921908022e-01    4.673088633153898e-03
    6.442599684123196e-03    3.341065932376937e+01    9.507924778899350e-01   -1.873193559781424e-01    4.753605325747352e-03
    6.689088767466322e-03    3.468892635794506e+01    9.600075538229060e-01   -1.892563380335380e-01    4.839848285804238e-03
    6.939523453085350e-03    3.598765487970814e+01    9.674824484235035e-01   -1.913784328093985e-01    4.932290630707993e-03
    7.193902746210679e-03    3.730683973028578e+01    9.732963727368094e-01   -1.936543688746903e-01    5.030758652066623e-03
    7.452225636403798e-03    3.864647566964779e+01    9.775351900577545e-01   -1.960539774440322e-01    5.133669774011910e-03
    7.714491097561615e-03    4.000655737652908e+01    9.802889055709361e-01   -1.985487588143212e-01    5.238164396118394e-03
    7.980698087920568e-03    4.138707944845095e+01    9.816477779592439e-01   -2.011121045231369e-01    5.340776900968813e-03
    8.250845550060393e-03    4.278803640174068e+01    9.817014297606182e-01   -2.037193427642635e-01    5.438355126809111e-03
    8.524932410908903e-03    4.420942267155626e+01    9.805404303807944e-01   -2.063476440624911e-01    5.528928756668445e-03
    8.802957581745874e-03    4.565123261190661e+01    9.782568046916259e-01   -2.089759836797218e-01    5.612664124413045e-03
    9.084919958207260e-03    4.711346049567336e+01    9.749428244378587e-01   -2.115850787782205e-01    5.691363337786090e-03
    9.370818420289750e-03    4.859610051463453e+01    9.706895168190943e-01   -2.141573035249671e-01    5.767178452570824e-03
    9.660651832355649e-03    5.009914677948984e+01    9.655861548590069e-01   -2.166769749364457e-01    5.841556660617846e-03
    9.954419043136431e-03    5.162259331987914e+01    9.597205385695783e-01   -2.191306428877182e-01    5.913202196635212e-03
    1.025211888573807e-02    5.316643408441002e+01    9.531792658990854e-01   -2.215070066503629e-01    5.976991154353232e-03
    1.055375017764559e-02    5.473066294068145e+01    9.460464579940032e-01   -2.237965420444877e-01    6.026779717373826e-03
    1.085931172072718e-02    5.631527367530505e+01    9.384016006722127e-01   -2.259910512464194e-01    6.059563373300402e-03
    1.116880230124007e-02    5.792025999393565e+01    9.303187963073191e-01   -2.280833966361241e-01    6.076479013042833e-03
    1.148222068983396e-02    5.954561552128909e+01    9.218663407942204e-01   -2.300676227599923e-01    6.080249865872491e-03
    1.179956564155715e-02    6.119133380117393e+01    9.131060647525854e-01   -2.319392612708679e-01    6.071470548328333e-03
    1.212083589586055e-02    6.285740829651211e+01    9.040947756944177e-01   -2.336953653452410e-01    6.048789548214794e-03
    1.244603017660351e-02    6.454383238936957e+01    8.948853762975422e-01   -2.353341681953388e-01    6.012864069084677e-03
    1.277514719205819e-02    6.625059938097858e+01    8.855247463224729e-01   -2.368546960053373e-01    5.968191087274094e-03
    1.310818563491500e-02    6.797770249176607e+01    8.760541950594856e-01   -2.382565228319311e-01    5.921009797652289e-03
    1.344514418228782e-02    6.972513486138061e+01    8.665125216543753e-01   -2.395397753616437e-01    5.876333987875241e-03
    1.378602149571917e-02    7.149288954871948e+01    8.569356832862725e-01   -2.407052173342323e-01    5.837334432208421e-03
    1.413081622118550e-02    7.328095953195577e+01    8.473571202161367e-01   -2.417541514198262e-01    5.806043882744132e-03
    1.447952698910282e-02    7.508933770856771e+01    8.378089109462252e-01   -2.426882645952433e-01    5.784165282139857e-03
    1.483215241433178e-02    7.691801689536518e+01    8.283218018691614e-01   -2.435095860522075e-01    5.773571496240343e-03
    1.518869109618326e-02    7.876698982851846e+01    8.189236363635088e-01   -2.442209055618630e-01    5.776165792476986e-03
    1.554914161842413e-02    8.063624916358819e+01    8.096374705712664e-01   -2.448262289972116e-01    5.792383238558064e-03
    1.591350254928292e-02    8.252578747555475e+01    8.004826090646804e-01   -2.453304795135198e-01    5.819551238557896e-03
    1.628177244145490e-02    8.443559725884471e+01    7.914761870472304e-01   -2.457389086982498e-01    5.852038566720895e-03
    1.665394983210877e-02    8.636567092736541e+01    7.826322587162815e-01   -2.460564884715444e-01    5.881970665446872e-03
    1.703003324289154e-02    8.831600081453026e+01    7.739620093115214e-01   -2.462875783465691e-01    5.901796074903091e-03
    1.741002117993529e-02    9.028657917329389e+01    7.654748490885207e-01   -2.464360120202150e-01    5.906622022503468e-03
    1.779391213386217e-02    9.227739817617802e+01    7.571784525216518e-01   -2.465050956137025e-01    5.895209739119638e-03
    1.818170457979107e-02    9.428844991530607e+01    7.490790690643564e-01   -2.464977599334868e-01    5.868825224489255e-03
    1.857339697734361e-02    9.631972640243420e+01    7.411833028445945e-01   -2.464169548029324e-01    5.829903407006148e-03
    1.896898777065015e-02    9.837121956898240e+01    7.334986160368117e-01   -2.462663175857534e-01    5.783637841348058e-03
    1.936847538835551e-02    1.004429212660644e+02    7.260277705460798e-01   -2.460499840946239e-01    5.737056443635030e-03
    1.977185824362626e-02    1.025348232645252e+02    7.187677638307640e-01   -2.457723588052556e-01    5.694392354208163e-03
    2.017913473415589e-02    1.046469172549681e+02    7.117153913256742e-01   -2.454380539848880e-01    5.655861136861001e-03
    2.059030324217204e-02    1.067791948477920e+02    7.048700881420182e-01   -2.450516966914923e-01    5.617919277058290e-03
    2.100536213444248e-02    1.089316475732225e+02    6.982310585961896e-01   -2.446175150261647e-01    5.574120754357402e-03
    2.142430976228171e-02    1.111042668813462e+02    6.917947066794059e-01   -2.441392441869272e-01    5.519039731453148e-03
    2.184714446155744e-02    1.132970441421443e+02    6.855553296756348e-01   -2.436201709778623e-01    5.453653223328408e-03
    2.227386455269731e-02    1.155099706455271e+02    6.795082554257518e-01   -2.430629600377827e-01    5.384839018479602e-03
    2.270446834069551e-02    1.177430376013689e+02    6.736529500254836e-01   -2.424698365661418e-01    5.320345236380457e-03
    2.313895411511957e-02    1.199962361395429e+02    6.679934571624077e-01   -2.418431418163447e-01    5.265154010009121e-03
    2.357732015011704e-02    1.222695573099557e+02    6.625340670437661e-01   -2.411858449053050e-01    5.221770417700098e-03
    2.401956470442235e-02    1.245629920825831e+02    6.572742822295180e-01   -2.405016601584053e-01    5.190710662809833e-03
    2.446568602136390e-02    1.268765313475070e+02    6.522084285918809e-01   -2.397946937892313e-01    5.171733940036291e-03
    2.491568232887087e-02    1.292101659149504e+02    6.473280070384900e-01   -2.390688699812098e-01    5.165606700389964e-03
    2.536955183948031e-02    1.315638865153142e+02    6.426256342861374e-01   -2.383275768804942e-01    5.172171385488850e-03
    2.582729275034423e-02    1.339376837992141e+02    6.380979034621646e-01   -2.375737579214194e-01    5.187957732481980e-03
    2.628890324323674e-02    1.363315483375178e+02    6.337436252746235e-01   -2.368099317118154e-01    5.206511823302565e-03
    2.675438148456133e-02    1.387454706213823e+02    6.295605388118035e-01   -2.360384258975735e-01    5.221469594492062e-03
    2.722372562535813e-02    1.411794410622918e+02    6.255445212548622e-01   -2.352610807666995e-01    5.227229129629101e-03
    2.769693380131144e-02    1.436334499920970e+02    6.216915469999360e-01   -2.344791454217180e-01    5.220899607136269e-03
    2.817400413275650e-02    1.461074876630497e+02    6.179986171806281e-01   -2.336935331083767e-01    5.205270112791563e-03
    2.865493472468783e-02    1.486015442478464e+02    6.144603395090364e-01   -2.329050488848355e-01    5.186590188845356e-03
    2.913972366676609e-02    1.511156098396637e+02    6.110677035191151e-01   -2.321145497122918e-01    5.168894660618654e-03
    2.962836903332600e-02    1.536496744521996e+02    6.078129899235282e-01   -2.313232334254566e-01    5.152896782843599e-03
    3.012086888338394e-02    1.562037280197127e+02    6.046936423962054e-01   -2.305320934345677e-01    5.140224111320083e-03
    3.061722126064548e-02    1.587777603970611e+02    6.017095530275743e-01   -2.297419696213006e-01    5.134040820976233e-03
    3.111742419351327e-02    1.613717613597440e+02    5.988590067273527e-01   -2.289537843546985e-01    5.135354065960984e-03
    3.162147569509521e-02    1.639857206039432e+02    5.961372436490940e-01   -2.281685334912423e-01    5.144059035378272e-03
    3.212937376321157e-02    1.666196277465606e+02    5.935363206694758e-01   -2.273872870677251e-01    5.160897464980035e-03
    3.264111638040379e-02    1.692734723252635e+02    5.910495067284445e-01   -2.266108942155957e-01    5.185365577698127e-03
    3.315670151394179e-02    1.719472437985228e+02    5.886744682178099e-01   -2.258397321365751e-01    5.215427112518128e-03
    3.367612711583257e-02    1.746409315456575e+02    5.864102990376906e-01   -2.250739905348703e-01    5.249578831135688e-03
    3.419939112282810e-02    1.773545248668756e+02    5.842543387881693e-01   -2.243144304769501e-01    5.286467622239274e-03
    3.472649145643336e-02    1.800880129833155e+02    5.822050712858866e-01   -2.235624521715052e-01    5.323594372375512e-03
    3.525742602291493e-02    1.828413850370912e+02    5.802636404024903e-01   -2.228186469135113e-01    5.354585738630023e-03
    3.579219271330913e-02    1.856146300913339e+02    5.784297929971973e-01   -2.220823021328176e-01    5.370510526368069e-03
    3.633078940343037e-02    1.884077371302357e+02    5.766986692904184e-01   -2.213520007073569e-01    5.366502963128957e-03
    3.687321395387988e-02    1.912206950590944e+02    5.750629909136865e-01   -2.206266576192400e-01    5.343434059517908e-03
    3.741946421005360e-02    1.940534927043552e+02    5.735184164687273e-01   -2.199064012010347e-01    5.305964613821094e-03
    3.796953800215142e-02    1.969061188136577e+02    5.720620418038215e-01   -2.191926158945991e-01    5.260715014098233e-03
    3.852343314518525e-02    1.997785620558786e+02    5.706891559853562e-01   -2.184869828728755e-01    5.213744754625073e-03
    3.908114743898816e-02    2.026708110211783e+02    5.693962131808391e-01   -2.177908574154712e-01    5.167989336848621e-03
    3.964267866822269e-02    2.055828542210447e+02    5.681817207229237e-01   -2.171050567252532e-01    5.120729450868955e-03
    4.020802460238992e-02    2.085146800883398e+02    5.670477897187490e-01   -2.164298788674514e-01    5.064350306491528e-03
    4.077718299583832e-02    2.114662769773457e+02    5.660002482059732e-01   -2.157654138957549e-01    4.994288648806427e-03
    4.135015158777255e-02    2.144376331638103e+02    5.650390719531676e-01   -2.151115207264715e-01    4.913312534362415e-03
    4.192692810226251e-02    2.174287368449941e+02    5.641562842074548e-01   -2.144675085322438e-01    4.829898916101174e-03
    4.250751024825250e-02    2.204395761397182e+02    5.633410189587696e-01   -2.138324087240396e-01    4.750384633285996e-03
    4.309189571956995e-02    2.234701390884085e+02    5.625819190623921e-01   -2.132054302890259e-01    4.674262880262411e-03
    4.368008219493513e-02    2.265204136531472e+02    5.618712867101632e-01   -2.125867042927571e-01    4.599819679218061e-03
    4.427206733796973e-02    2.295903877177167e+02    5.612050027602901e-01   -2.119768697347459e-01    4.526274736972276e-03
    4.486784879720684e-02    2.326800490876515e+02    5.605806768284256e-01   -2.113762741204490e-01    4.449188375741779e-03
    4.546742420609962e-02    2.357893854902829e+02    5.599972826819363e-01   -2.107849238957319e-01    4.365675670056779e-03
    4.607079118303103e-02    2.389183845747902e+02    5.594525587743321e-01   -2.102027371696582e-01    4.278571088439271e-03
    4.667794733132358e-02    2.420670339122501e+02    5.589397999836127e-01   -2.096297059780350e-01    4.191902005589966e-03
    4.728889023924820e-02    2.452353209956840e+02    5.584531130177773e-01   -2.090661239610225e-01    4.108476516921046e-03
    4.790361748003424e-02    2.484232332401087e+02    5.579921376445279e-01   -2.085126402173915e-01    4.031897935303555e-03
    4.852212661187916e-02    2.516307579825875e+02    5.575577696798766e-01   -2.079700544866621e-01    3.967227531116614e-03
    4.914441517795798e-02    2.548578824822786e+02    5.571525156644445e-01   -2.074384794056749e-01    3.915906640443733e-03
    4.977048070643308e-02    2.581045939204865e+02    5.567836499200518e-01   -2.069171999897875e-01    3.873607570488457e-03
    5.040032071046441e-02    2.613708794007143e+02    5.564569239919871e-01   -2.064053263338128e-01    3.838972614404437e-03
    5.103393268821854e-02    2.646567259487114e+02    5.561744522533419e-01   -2.059025837708608e-01    3.814905153097813e-03
    5.167131412287962e-02    2.679621205125295e+02    5.559360959520309e-01   -2.054086302484283e-01    3.802842344603296e-03
    5.231246248265853e-02    2.712870499625705e+02    5.557373456939086e-01   -2.049223136806186e-01    3.803130223604889e-03
    5.295737522080346e-02    2.746315010916417e+02    5.555706934323078e-01   -2.044419401090836e-01    3.813288633945687e-03
    5.360604977560979e-02    2.779954606150063e+02    5.554238498814824e-01   -2.039655558698506e-01    3.826759248245347e-03
    5.425848357043028e-02    2.813789151704368e+02    5.552837660706026e-01   -2.034909288382417e-01    3.838159771607629e-03
    5.491467401368522e-02    2.847818513182672e+02    5.551489694934759e-01   -2.030164969423198e-01    3.843683677666802e-03
    5.557461849887324e-02    2.882042555414498e+02    5.550272197931738e-01   -2.025421121616008e-01    3.835714073386539e-03
    5.623831440458082e-02    2.916461142456033e+02    5.549259508228627e-01   -2.020691044529773e-01    3.808099251423802e-03
    5.690575909449336e-02    2.951074137590716e+02    5.548488597952004e-01   -2.015987764899691e-01    3.764206274738629e-03
    5.757694991740547e-02    2.985881403329763e+02    5.548000496172754e-01   -2.011317270197936e-01    3.710654149473332e-03
    5.825188420723149e-02    3.020882801412711e+02    5.547839708311828e-01   -2.006686211059151e-01    3.651630257011850e-03
    5.893055928301583e-02    3.056078192807962e+02    5.548008026438216e-01   -2.002099618125660e-01    3.589488681641960e-03
    5.961297244894415e-02    3.091467437713358e+02    5.548443281064782e-01   -1.997549371948532e-01    3.525312882784434e-03
    6.029912099435364e-02    3.127050395556712e+02    5.549022384343417e-01   -1.993023389501294e-01    3.463904068810728e-03
    6.098900219374392e-02    3.162826924996379e+02    5.549597339302839e-01   -1.988517493968777e-01    3.412536871456347e-03
    6.168261330678781e-02    3.198796883921809e+02    5.550069900818105e-01   -1.984036946950471e-01    3.370411385757647e-03
    6.237995157834242e-02    3.234960129454125e+02    5.550481106356159e-01   -1.979594213675090e-01    3.328819409706927e-03
    6.308101423845980e-02    3.271316517946677e+02    5.550932889214606e-01   -1.975194557584526e-01    3.277401929367984e-03
    6.378579850239807e-02    3.307865904985614e+02    5.551487220046247e-01   -1.970829027744783e-01    3.209965814074731e-03
    6.449430157063274e-02    3.344608145390475e+02    5.552170822103135e-01   -1.966489280750127e-01    3.127036089579572e-03
    6.520652062886723e-02    3.381543093214735e+02    5.552998973558371e-01   -1.962176468611908e-01    3.029942500533966e-03
    6.592245284804465e-02    3.418670601746413e+02    5.553970802823055e-01   -1.957892449714014e-01    2.921079037170405e-03
    6.664209538435872e-02    3.455990523508640e+02    5.555075437007059e-01   -1.953633712523982e-01    2.806963438754691e-03
    6.736544537926525e-02    3.493502710260255e+02    5.556322488905410e-01   -1.949397839878681e-01    2.690807272178913e-03
    6.809249995949318e-02    3.531207012996375e+02    5.557716006621587e-01   -1.945195910517555e-01    2.571731671661108e-03
    6.882325623705643e-02    3.569103281949014e+02    5.559231153520399e-01   -1.941049894261604e-01    2.452596200717074e-03
    6.955771130926480e-02    3.607191366587642e+02    5.560809604103870e-01   -1.936980920369446e-01    2.335261591691533e-03
    7.029586225873630e-02    3.645471115619830e+02    5.562365416098328e-01   -1.932999757124312e-01    2.217341710900348e-03
    7.103770615340788e-02    3.683942376991805e+02    5.563826314628582e-01   -1.929101061410804e-01    2.096879662444641e-03
    7.178324004654768e-02    3.722604997889082e+02    5.565156872312221e-01   -1.925259882369669e-01    1.969375179107114e-03
    7.253246097676658e-02    3.761458824737068e+02    5.566362462615633e-01   -1.921444636864132e-01    1.833961506622045e-03
    7.328536596802959e-02    3.800503703201650e+02    5.567497038290976e-01   -1.917640235395522e-01    1.697554019822477e-03
    7.404195202966835e-02    3.839739478189840e+02    5.568658281132831e-01   -1.913850872874270e-01    1.567186892503954e-03
    7.480221615639249e-02    3.879165993850374e+02    5.569975580285382e-01   -1.910084906459114e-01    1.446615049614674e-03
    7.556615532830180e-02    3.918783093574332e+02    5.571534221121089e-01   -1.906339399372617e-01    1.337687017503033e-03
    7.633376651089807e-02    3.958590619995757e+02    5.573292505610125e-01   -1.902591534010452e-01    1.242221125945360e-03
    7.710504665509732e-02    3.998588414992290e+02    5.575133768250766e-01   -1.898812382296124e-01    1.164962926641575e-03
    7.787999269724177e-02    4.038776319685790e+02    5.576945900263602e-01   -1.894993107182662e-01    1.110865004769562e-03
    7.865860155911208e-02    4.079154174442968e+02    5.578655665625811e-01   -1.891147506882531e-01    1.078318794080838e-03
    7.944087014793944e-02    4.119721818876014e+02    5.580278685050462e-01   -1.887298794228062e-01    1.060191503378261e-03
    8.022679535641830e-02    4.160479091843259e+02    5.581851781780149e-01   -1.883465070636185e-01    1.044065315911219e-03
    8.101637406271789e-02    4.201425831449770e+02    5.583369349449860e-01   -1.879657285910688e-01    1.016375343389083e-03
    8.180960313049557e-02    4.242561875048043e+02    5.584808536474811e-01   -1.875877842403388e-01    9.694091552415994e-04
    8.260647940890875e-02    4.283887059238622e+02    5.586148966733927e-01   -1.872127688267997e-01    9.029383414783284e-04
    8.340699973262711e-02    4.325401219870733e+02    5.587378034109513e-01   -1.868409868203371e-01    8.188845367834616e-04
    8.421116092184611e-02    4.367104192042983e+02    5.588497136924095e-01   -1.864719934884591e-01    7.228254620627066e-04
    8.501895978229868e-02    4.408995810103966e+02    5.589511259261430e-01   -1.861057553591705e-01    6.224030617744777e-04
    8.583039310526841e-02    4.451075907652950e+02    5.590429897939666e-01   -1.857432955936337e-01    5.222947619451823e-04
    8.664545766760212e-02    4.493344317540526e+02    5.591254925937579e-01   -1.853846644930764e-01    4.271036840282357e-04
    8.746415023172294e-02    4.535800871869287e+02    5.591980594933195e-01   -1.850284163242568e-01    3.419117519034883e-04
    8.828646754564262e-02    4.578445401994469e+02    5.592592918472127e-01   -1.846735649423739e-01    2.709574680550536e-04
    8.911240634297513e-02    4.621277738524650e+02    5.593077833651489e-01   -1.843205170936431e-01    2.165654973789286e-04
    8.994196334294891e-02    4.664297711322392e+02    5.593450842150387e-01   -1.839698636690009e-01    1.787720613963292e-04
    9.077513525042058e-02    4.707505149504948e+02    5.593759583440380e-01   -1.836217781870970e-01    1.566100346492945e-04
    9.161191875588748e-02    4.750899881444915e+02    5.594033006719574e-01   -1.832772245961257e-01    1.474488482723244e-04
    9.245231053550140e-02    4.794481734770943e+02    5.594281655485901e-01   -1.829383723251576e-01    1.486669164935655e-04
    9.329630725108107e-02    4.838250536368384e+02    5.594525265991345e-01   -1.826067125964647e-01    1.608825617988113e-04
    9.414390555012608e-02    4.882206112380017e+02    5.594748368976283e-01   -1.822817686304881e-01    1.834667437836113e-04
    9.499510206582962e-02    4.926348288206700e+02    5.594915672298331e-01   -1.819622210702636e-01    2.131703287699394e-04
    9.584989341709238e-02    4.970676888508104e+02    5.595061435314888e-01   -1.816465902504979e-01    2.442348698509357e-04
    9.670827620853573e-02    5.015191737203383e+02    5.595242284401599e-01   -1.813340642910890e-01    2.707965467662871e-04
    9.757024703051509e-02    5.059892657471877e+02    5.595461855216027e-01   -1.810239814795678e-01    2.849039805758242e-04
    9.843580245913375e-02    5.104779471753825e+02    5.595641055086323e-01   -1.807144967741554e-01    2.764655800952822e-04
    9.930493905625615e-02    5.149852001751052e+02    5.595698791170488e-01   -1.804036630381670e-01    2.492579513859901e-04
    1.001776533695218e-01    5.195110068427692e+02    5.595643479817553e-01   -1.800910854438355e-01    2.135641060080006e-04
    1.010539419323591e-01    5.240553492010911e+02    5.595539902218858e-01   -1.797778120818452e-01    1.727686085237539e-04
